squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,hasStormProtector,basement,attic,garage,hasGuestRoom
41049.0,73.0,1.0,0.0,19.0,52257.0,10.0,6.0,0.0,389.0,6118.0,343.0,7.0
27339.0,15.0,1.0,0.0,88.0,56506.0,1.0,4.0,0.0,3443.0,9612.0,133.0,1.0
57102.0,94.0,0.0,1.0,73.0,88991.0,1.0,5.0,0.0,1093.0,3102.0,789.0,2.0
99454.0,86.0,1.0,1.0,24.0,75928.0,4.0,5.0,1.0,2635.0,5112.0,698.0,0.0
60930.0,62.0,1.0,1.0,99.0,25318.0,4.0,3.0,0.0,3494.0,1097.0,797.0,3.0
88930.0,69.0,1.0,0.0,89.0,93820.0,5.0,7.0,1.0,9079.0,2713.0,482.0,2.0
40363.0,24.0,0.0,0.0,77.0,30415.0,6.0,8.0,0.0,2048.0,4194.0,501.0,8.0
62468.0,54.0,1.0,0.0,21.0,26583.0,3.0,5.0,1.0,5092.0,339.0,553.0,6.0
51483.0,13.0,1.0,0.0,94.0,78499.0,3.0,4.0,0.0,8346.0,4833.0,240.0,2.0
34291.0,24.0,1.0,0.0,51.0,27566.0,2.0,2.0,1.0,8823.0,6357.0,320.0,1.0
29019.0,52.0,0.0,0.0,27.0,10553.0,7.0,5.0,0.0,3914.0,9094.0,729.0,0.0
24186.0,100.0,1.0,1.0,69.0,42375.0,2.0,9.0,0.0,2481.0,3336.0,908.0,3.0
81453.0,89.0,1.0,0.0,83.0,52916.0,6.0,4.0,0.0,4244.0,3735.0,527.0,10.0
7001.0,46.0,1.0,0.0,47.0,5314.0,5.0,6.0,1.0,8165.0,3244.0,858.0,10.0
52059.0,69.0,0.0,1.0,22.0,63749.0,6.0,2.0,0.0,1308.0,1138.0,349.0,3.0
45248.0,52.0,1.0,1.0,99.0,15210.0,10.0,9.0,1.0,5903.0,5632.0,408.0,0.0
25176.0,89.0,0.0,1.0,80.0,97775.0,4.0,8.0,0.0,4908.0,6330.0,916.0,6.0
63065.0,17.0,1.0,0.0,20.0,15960.0,2.0,9.0,1.0,1468.0,6064.0,564.0,3.0
78613.0,51.0,0.0,0.0,35.0,4184.0,8.0,5.0,0.0,8045.0,3226.0,801.0,4.0
77117.0,68.0,1.0,1.0,69.0,7443.0,1.0,9.0,1.0,2503.0,3281.0,312.0,0.0
72381.0,93.0,0.0,1.0,20.0,32337.0,6.0,3.0,0.0,2130.0,7783.0,256.0,8.0
90193.0,32.0,1.0,1.0,3.0,34514.0,5.0,10.0,1.0,5262.0,8804.0,675.0,10.0
82226.0,41.0,1.0,0.0,29.0,97019.0,10.0,10.0,0.0,1354.0,955.0,884.0,2.0
98768.0,63.0,0.0,1.0,11.0,487.0,4.0,8.0,0.0,6321.0,1237.0,165.0,9.0
78972.0,6.0,1.0,0.0,70.0,92582.0,3.0,2.0,1.0,7448.0,1279.0,849.0,8.0
40345.0,15.0,0.0,0.0,22.0,69937.0,2.0,7.0,1.0,131.0,7601.0,495.0,5.0
72254.0,15.0,0.0,0.0,78.0,93233.0,9.0,9.0,0.0,3986.0,414.0,531.0,6.0
57944.0,48.0,1.0,0.0,78.0,3351.0,4.0,6.0,1.0,2693.0,5342.0,414.0,8.0
61632.0,22.0,0.0,0.0,69.0,38070.0,8.0,2.0,0.0,9732.0,7528.0,849.0,0.0
78797.0,93.0,0.0,0.0,54.0,97351.0,1.0,8.0,0.0,4633.0,6930.0,138.0,5.0
20001.0,26.0,0.0,1.0,54.0,73837.0,4.0,6.0,1.0,6976.0,4926.0,876.0,5.0
88591.0,6.0,1.0,1.0,93.0,84333.0,1.0,10.0,1.0,4000.0,4443.0,697.0,6.0
40378.0,81.0,1.0,1.0,26.0,34312.0,9.0,1.0,1.0,3836.0,2682.0,319.0,5.0
67498.0,24.0,1.0,1.0,21.0,92259.0,8.0,4.0,0.0,2571.0,6694.0,849.0,1.0
92002.0,66.0,0.0,0.0,64.0,29907.0,4.0,8.0,1.0,7791.0,7261.0,286.0,10.0
32115.0,84.0,1.0,0.0,41.0,17304.0,7.0,10.0,0.0,1540.0,1794.0,694.0,6.0
7490.0,11.0,1.0,1.0,98.0,76635.0,4.0,3.0,0.0,5403.0,5495.0,897.0,9.0
64164.0,47.0,1.0,1.0,49.0,2059.0,5.0,2.0,0.0,6643.0,2420.0,273.0,2.0
11685.0,85.0,1.0,0.0,13.0,70794.0,8.0,6.0,1.0,362.0,3584.0,299.0,1.0
91967.0,44.0,0.0,0.0,44.0,97804.0,8.0,5.0,1.0,6259.0,2785.0,513.0,7.0
604.0,76.0,1.0,1.0,73.0,18386.0,4.0,10.0,1.0,1599.0,1999.0,920.0,3.0
58108.0,35.0,0.0,0.0,80.0,25111.0,3.0,4.0,0.0,5339.0,8889.0,219.0,2.0
41048.0,4.0,0.0,0.0,31.0,43048.0,6.0,2.0,0.0,8533.0,235.0,345.0,1.0
69513.0,11.0,1.0,0.0,75.0,10439.0,2.0,2.0,0.0,8366.0,6543.0,941.0,7.0
17040.0,34.0,1.0,0.0,55.0,72842.0,9.0,1.0,1.0,5811.0,7670.0,397.0,6.0
59050.0,28.0,1.0,1.0,74.0,27737.0,3.0,5.0,1.0,6208.0,1658.0,965.0,0.0
25870.0,6.0,1.0,1.0,3.0,96553.0,5.0,2.0,1.0,8108.0,4033.0,339.0,2.0
69174.0,93.0,0.0,1.0,94.0,51069.0,3.0,4.0,0.0,923.0,1506.0,177.0,5.0
95273.0,61.0,1.0,1.0,45.0,22419.0,2.0,9.0,1.0,34.0,1256.0,350.0,2.0
42264.0,55.0,0.0,1.0,66.0,75039.0,5.0,8.0,0.0,7961.0,3897.0,238.0,2.0
844.0,40.0,1.0,1.0,82.0,50388.0,6.0,3.0,1.0,9680.0,4126.0,164.0,3.0
31350.0,73.0,0.0,0.0,11.0,19581.0,6.0,6.0,0.0,6125.0,8000.0,259.0,4.0
61942.0,2.0,1.0,0.0,18.0,54472.0,1.0,3.0,0.0,5968.0,1804.0,143.0,2.0
37164.0,46.0,1.0,0.0,38.0,76523.0,3.0,10.0,1.0,3819.0,3245.0,951.0,5.0
35985.0,100.0,1.0,1.0,51.0,96283.0,8.0,10.0,0.0,3953.0,34.0,430.0,3.0
81222.0,13.0,0.0,0.0,100.0,23961.0,9.0,4.0,1.0,6390.0,334.0,452.0,3.0
46068.0,84.0,1.0,0.0,43.0,9909.0,2.0,4.0,0.0,3647.0,9609.0,870.0,9.0
47824.0,52.0,0.0,0.0,12.0,39180.0,5.0,7.0,1.0,9562.0,3717.0,793.0,3.0
65308.0,38.0,1.0,0.0,75.0,45213.0,9.0,7.0,1.0,3714.0,7479.0,698.0,2.0
99885.0,2.0,0.0,0.0,5.0,29151.0,1.0,3.0,1.0,2965.0,637.0,362.0,10.0
429.0,58.0,1.0,1.0,29.0,40696.0,8.0,5.0,1.0,2561.0,2352.0,780.0,6.0
25224.0,8.0,0.0,1.0,48.0,15830.0,3.0,10.0,0.0,2106.0,5726.0,759.0,8.0
47563.0,82.0,1.0,0.0,55.0,97231.0,9.0,4.0,1.0,931.0,5691.0,374.0,3.0
78037.0,11.0,1.0,1.0,65.0,83559.0,6.0,4.0,1.0,2500.0,2644.0,924.0,8.0
63026.0,19.0,1.0,1.0,7.0,43079.0,9.0,4.0,0.0,349.0,361.0,872.0,9.0
79830.0,96.0,1.0,1.0,20.0,68175.0,6.0,4.0,1.0,7666.0,3908.0,476.0,1.0
11826.0,33.0,1.0,0.0,17.0,43510.0,2.0,9.0,1.0,9373.0,1366.0,662.0,4.0
52178.0,15.0,1.0,0.0,96.0,73210.0,10.0,7.0,0.0,4680.0,8200.0,332.0,10.0
50418.0,69.0,0.0,0.0,81.0,22746.0,5.0,4.0,1.0,5888.0,6516.0,801.0,3.0
53434.0,70.0,0.0,0.0,90.0,47639.0,8.0,2.0,1.0,7719.0,1508.0,354.0,5.0
76383.0,22.0,1.0,0.0,22.0,86521.0,4.0,9.0,0.0,7668.0,8397.0,211.0,5.0
67985.0,47.0,0.0,0.0,92.0,7411.0,10.0,6.0,0.0,141.0,839.0,263.0,3.0
54780.0,70.0,0.0,1.0,3.0,31961.0,5.0,6.0,1.0,2957.0,4536.0,704.0,3.0
50121.0,2.0,0.0,1.0,74.0,97905.0,3.0,7.0,0.0,4289.0,6636.0,455.0,9.0
44064.0,74.0,0.0,1.0,55.0,48051.0,4.0,4.0,1.0,10000.0,8795.0,711.0,7.0
28481.0,74.0,1.0,1.0,6.0,83577.0,7.0,5.0,0.0,3397.0,7297.0,778.0,4.0
47831.0,53.0,1.0,0.0,6.0,87835.0,4.0,10.0,0.0,2538.0,6505.0,976.0,10.0
46211.0,47.0,1.0,0.0,77.0,63171.0,9.0,5.0,1.0,6159.0,9676.0,776.0,8.0
32250.0,5.0,0.0,1.0,94.0,62776.0,6.0,3.0,0.0,5313.0,4953.0,676.0,1.0
58958.0,10.0,1.0,0.0,42.0,56337.0,6.0,1.0,1.0,7832.0,551.0,914.0,5.0
17786.0,8.0,1.0,1.0,38.0,60817.0,9.0,5.0,0.0,9748.0,6209.0,679.0,8.0
6284.0,3.0,1.0,0.0,21.0,57434.0,6.0,4.0,1.0,1898.0,8827.0,768.0,0.0
59615.0,17.0,1.0,0.0,8.0,51878.0,4.0,7.0,0.0,6028.0,1776.0,746.0,9.0
48577.0,76.0,1.0,0.0,20.0,96540.0,10.0,7.0,0.0,2025.0,2478.0,681.0,0.0
66859.0,18.0,0.0,0.0,47.0,63616.0,8.0,9.0,1.0,8306.0,1810.0,159.0,10.0
53381.0,86.0,0.0,0.0,19.0,48945.0,5.0,10.0,0.0,3504.0,9737.0,204.0,1.0
45580.0,88.0,1.0,1.0,100.0,88107.0,7.0,6.0,1.0,2481.0,9869.0,439.0,5.0
25440.0,47.0,0.0,1.0,12.0,43154.0,4.0,2.0,0.0,959.0,8737.0,345.0,1.0
31598.0,63.0,1.0,0.0,39.0,30350.0,6.0,9.0,0.0,7048.0,8714.0,710.0,4.0
23073.0,45.0,0.0,1.0,93.0,20942.0,3.0,6.0,0.0,2764.0,3974.0,795.0,2.0
59049.0,94.0,0.0,0.0,91.0,23174.0,10.0,5.0,0.0,7928.0,3725.0,746.0,9.0
93674.0,27.0,0.0,1.0,75.0,92270.0,2.0,3.0,1.0,5736.0,6812.0,821.0,2.0
76446.0,54.0,1.0,1.0,29.0,48140.0,9.0,7.0,1.0,8752.0,7152.0,987.0,1.0
41926.0,8.0,1.0,0.0,89.0,22338.0,3.0,9.0,1.0,2806.0,5989.0,102.0,5.0
80976.0,87.0,1.0,0.0,55.0,91185.0,6.0,7.0,0.0,4642.0,9317.0,788.0,10.0
11470.0,93.0,0.0,0.0,25.0,29901.0,9.0,8.0,0.0,6048.0,6393.0,420.0,1.0
79723.0,71.0,0.0,1.0,17.0,21006.0,9.0,7.0,1.0,6409.0,3614.0,940.0,3.0
34838.0,45.0,1.0,1.0,95.0,62275.0,3.0,8.0,1.0,127.0,8233.0,132.0,2.0
28303.0,23.0,0.0,0.0,29.0,1348.0,8.0,9.0,1.0,4559.0,8414.0,377.0,10.0
93490.0,45.0,1.0,1.0,15.0,51703.0,2.0,9.0,0.0,8138.0,7038.0,350.0,3.0
17950.0,57.0,0.0,1.0,69.0,52904.0,4.0,10.0,0.0,1925.0,1408.0,910.0,2.0
388.0,11.0,1.0,0.0,51.0,38425.0,6.0,9.0,0.0,1071.0,4721.0,937.0,1.0
2739.0,41.0,1.0,0.0,57.0,20586.0,3.0,6.0,1.0,6996.0,1984.0,597.0,3.0
7603.0,47.0,0.0,0.0,56.0,90726.0,8.0,8.0,0.0,131.0,3040.0,604.0,0.0
15555.0,33.0,1.0,1.0,8.0,76677.0,5.0,4.0,1.0,1635.0,4738.0,647.0,10.0
78847.0,12.0,1.0,0.0,30.0,58735.0,7.0,8.0,0.0,4919.0,2179.0,424.0,8.0
30596.0,41.0,0.0,1.0,69.0,73043.0,8.0,9.0,0.0,6656.0,7128.0,579.0,1.0
37395.0,88.0,0.0,0.0,19.0,17284.0,9.0,7.0,1.0,610.0,9742.0,912.0,2.0
27918.0,42.0,0.0,1.0,71.0,88907.0,6.0,1.0,1.0,6322.0,3500.0,222.0,2.0
43789.0,83.0,0.0,1.0,1.0,85398.0,1.0,5.0,1.0,3713.0,789.0,998.0,8.0
15728.0,76.0,1.0,0.0,12.0,40059.0,9.0,8.0,0.0,3436.0,384.0,253.0,5.0
74409.0,95.0,0.0,1.0,56.0,32424.0,3.0,10.0,1.0,5850.0,1436.0,592.0,8.0
29114.0,18.0,1.0,1.0,12.0,15509.0,1.0,9.0,0.0,3591.0,6866.0,799.0,3.0
99539.0,34.0,0.0,1.0,75.0,88204.0,1.0,9.0,0.0,5552.0,8336.0,919.0,3.0
73748.0,47.0,0.0,0.0,72.0,42075.0,6.0,9.0,1.0,6305.0,5609.0,930.0,7.0
64273.0,65.0,1.0,0.0,14.0,72264.0,7.0,6.0,0.0,2525.0,2874.0,463.0,2.0
83405.0,16.0,0.0,0.0,86.0,19556.0,4.0,2.0,1.0,5515.0,5295.0,550.0,6.0
48652.0,25.0,0.0,0.0,5.0,93506.0,5.0,2.0,0.0,402.0,7114.0,468.0,9.0
53034.0,62.0,1.0,1.0,52.0,8961.0,9.0,8.0,1.0,5609.0,5880.0,295.0,3.0
67294.0,98.0,1.0,0.0,83.0,87213.0,6.0,5.0,0.0,8838.0,2034.0,627.0,4.0
6940.0,24.0,0.0,0.0,17.0,14844.0,7.0,9.0,0.0,1437.0,7374.0,253.0,8.0
74857.0,19.0,0.0,1.0,55.0,32561.0,9.0,5.0,0.0,5220.0,5054.0,326.0,5.0
23365.0,63.0,1.0,1.0,53.0,73093.0,9.0,1.0,1.0,8296.0,6639.0,697.0,5.0
53591.0,91.0,1.0,0.0,66.0,13020.0,2.0,7.0,1.0,3909.0,1399.0,804.0,7.0
13612.0,57.0,1.0,0.0,29.0,9468.0,5.0,1.0,1.0,2371.0,9910.0,955.0,8.0
63189.0,4.0,0.0,0.0,1.0,82488.0,4.0,1.0,1.0,3048.0,122.0,791.0,10.0
43441.0,42.0,0.0,1.0,45.0,45828.0,5.0,10.0,1.0,2301.0,3183.0,954.0,10.0
3995.0,76.0,0.0,1.0,56.0,2844.0,7.0,1.0,1.0,6351.0,1647.0,511.0,7.0
43133.0,81.0,1.0,0.0,68.0,81883.0,8.0,7.0,0.0,2255.0,6877.0,214.0,6.0
90323.0,27.0,0.0,0.0,95.0,24112.0,6.0,6.0,0.0,1823.0,2630.0,964.0,9.0
50164.0,68.0,0.0,1.0,17.0,57026.0,10.0,6.0,0.0,5797.0,3839.0,454.0,10.0
38713.0,64.0,1.0,0.0,13.0,16798.0,5.0,7.0,1.0,253.0,1791.0,463.0,3.0
5140.0,35.0,0.0,0.0,83.0,8869.0,3.0,2.0,1.0,3465.0,7684.0,882.0,0.0
64827.0,50.0,1.0,1.0,54.0,18952.0,4.0,6.0,1.0,8197.0,760.0,690.0,2.0
34956.0,3.0,1.0,1.0,93.0,64314.0,7.0,8.0,1.0,7769.0,5202.0,849.0,10.0
87810.0,52.0,1.0,0.0,76.0,52923.0,6.0,4.0,1.0,805.0,6407.0,488.0,2.0
46349.0,76.0,0.0,0.0,24.0,64904.0,9.0,9.0,0.0,8950.0,1604.0,131.0,8.0
96704.0,63.0,0.0,0.0,61.0,78651.0,8.0,9.0,1.0,6136.0,7497.0,824.0,1.0
57314.0,63.0,0.0,0.0,60.0,68470.0,9.0,7.0,1.0,5477.0,9367.0,681.0,1.0
42421.0,69.0,1.0,0.0,24.0,80196.0,5.0,8.0,1.0,86.0,4341.0,521.0,8.0
36442.0,45.0,1.0,0.0,78.0,92517.0,6.0,4.0,1.0,1040.0,7933.0,293.0,1.0
46301.0,83.0,0.0,0.0,57.0,19297.0,8.0,7.0,0.0,7625.0,9075.0,483.0,4.0
13522.0,4.0,0.0,0.0,74.0,84593.0,3.0,10.0,1.0,2985.0,4037.0,161.0,7.0
83088.0,22.0,0.0,0.0,64.0,39738.0,6.0,4.0,1.0,2405.0,6251.0,457.0,7.0
18019.0,89.0,0.0,0.0,17.0,27629.0,2.0,6.0,1.0,5047.0,8039.0,911.0,6.0
29637.0,21.0,1.0,0.0,80.0,70145.0,7.0,9.0,0.0,9015.0,6762.0,303.0,0.0
88231.0,33.0,1.0,0.0,31.0,51971.0,9.0,8.0,1.0,4448.0,5611.0,704.0,1.0
99478.0,86.0,1.0,0.0,12.0,29401.0,8.0,1.0,0.0,5259.0,998.0,260.0,5.0
25207.0,65.0,0.0,1.0,25.0,31694.0,10.0,6.0,0.0,4.0,8996.0,930.0,3.0
89622.0,93.0,0.0,0.0,40.0,75385.0,5.0,5.0,1.0,2864.0,5547.0,607.0,9.0
35082.0,21.0,1.0,1.0,52.0,89634.0,2.0,6.0,1.0,6916.0,1771.0,148.0,7.0
91104.0,35.0,0.0,1.0,25.0,99363.0,7.0,5.0,0.0,5289.0,7715.0,825.0,10.0
68046.0,66.0,1.0,0.0,80.0,3594.0,4.0,10.0,1.0,1353.0,6033.0,366.0,3.0
32604.0,51.0,1.0,0.0,38.0,85386.0,1.0,5.0,1.0,2030.0,6606.0,135.0,2.0
65825.0,55.0,0.0,0.0,45.0,46451.0,8.0,2.0,0.0,4711.0,7569.0,311.0,3.0
61543.0,22.0,0.0,1.0,11.0,95902.0,7.0,4.0,0.0,3733.0,9677.0,614.0,5.0
25004.0,61.0,0.0,0.0,56.0,10743.0,6.0,1.0,0.0,8370.0,8470.0,888.0,10.0
41524.0,98.0,1.0,1.0,97.0,82133.0,5.0,7.0,1.0,3636.0,7992.0,509.0,1.0
32602.0,47.0,1.0,0.0,43.0,28720.0,4.0,2.0,0.0,9723.0,3796.0,664.0,5.0
17648.0,25.0,0.0,0.0,11.0,47596.0,1.0,1.0,1.0,7702.0,4829.0,540.0,10.0
7935.0,37.0,0.0,0.0,93.0,17121.0,10.0,4.0,1.0,2492.0,9225.0,628.0,10.0
11498.0,38.0,0.0,1.0,41.0,31410.0,6.0,2.0,0.0,4035.0,3086.0,699.0,5.0
69482.0,42.0,1.0,0.0,94.0,36004.0,6.0,1.0,0.0,7285.0,1089.0,751.0,1.0
61647.0,46.0,1.0,0.0,43.0,64030.0,1.0,10.0,0.0,1313.0,5453.0,803.0,10.0
87500.0,29.0,1.0,0.0,1.0,61445.0,4.0,4.0,0.0,4042.0,9438.0,120.0,1.0
14878.0,39.0,0.0,1.0,18.0,56764.0,5.0,10.0,1.0,436.0,6690.0,650.0,4.0
43872.0,12.0,1.0,1.0,95.0,7643.0,5.0,9.0,0.0,1295.0,9775.0,599.0,7.0
8413.0,19.0,0.0,1.0,88.0,74038.0,5.0,9.0,1.0,2918.0,9512.0,446.0,6.0
44120.0,42.0,0.0,1.0,66.0,82323.0,1.0,1.0,0.0,1680.0,1125.0,342.0,7.0
68528.0,34.0,1.0,0.0,78.0,23274.0,1.0,1.0,1.0,8731.0,8777.0,418.0,4.0
4293.0,1.0,0.0,1.0,87.0,65888.0,8.0,3.0,0.0,6852.0,4574.0,723.0,0.0
64013.0,22.0,0.0,0.0,59.0,37935.0,2.0,8.0,1.0,4357.0,492.0,261.0,0.0
44911.0,33.0,0.0,0.0,56.0,3014.0,10.0,6.0,1.0,8835.0,9875.0,559.0,0.0
68647.0,50.0,0.0,0.0,31.0,12041.0,10.0,2.0,0.0,8784.0,6571.0,730.0,6.0
76256.0,38.0,0.0,1.0,32.0,55125.0,7.0,7.0,1.0,2887.0,5743.0,178.0,4.0
36417.0,62.0,0.0,1.0,70.0,68060.0,1.0,10.0,1.0,5756.0,7023.0,721.0,6.0
69901.0,69.0,1.0,0.0,28.0,67774.0,8.0,5.0,1.0,3492.0,2440.0,833.0,1.0
6478.0,66.0,0.0,1.0,33.0,95335.0,9.0,6.0,1.0,4780.0,920.0,905.0,6.0
69242.0,1.0,0.0,1.0,83.0,68161.0,2.0,9.0,1.0,772.0,1479.0,153.0,0.0
31601.0,70.0,0.0,0.0,35.0,63409.0,6.0,1.0,1.0,6203.0,6654.0,678.0,4.0
50294.0,30.0,0.0,1.0,64.0,23861.0,8.0,2.0,0.0,7052.0,6277.0,959.0,10.0
255.0,62.0,1.0,1.0,77.0,68676.0,2.0,2.0,0.0,2522.0,1313.0,776.0,5.0
27060.0,39.0,0.0,0.0,90.0,65435.0,1.0,7.0,1.0,6939.0,379.0,570.0,7.0
43140.0,6.0,1.0,1.0,53.0,29151.0,5.0,10.0,1.0,3056.0,6995.0,743.0,6.0
63717.0,7.0,0.0,0.0,89.0,47370.0,10.0,6.0,0.0,4419.0,2071.0,221.0,8.0
40310.0,75.0,1.0,1.0,52.0,76234.0,5.0,8.0,1.0,1295.0,9714.0,654.0,4.0
8904.0,96.0,1.0,1.0,37.0,47762.0,5.0,9.0,0.0,173.0,6306.0,120.0,8.0
90633.0,92.0,1.0,1.0,81.0,87006.0,6.0,1.0,0.0,650.0,998.0,206.0,7.0
6570.0,63.0,1.0,0.0,81.0,64028.0,4.0,10.0,0.0,5696.0,7493.0,894.0,1.0
3011.0,48.0,1.0,0.0,42.0,78036.0,5.0,8.0,1.0,7963.0,2257.0,185.0,0.0
16251.0,54.0,1.0,0.0,71.0,18325.0,3.0,2.0,1.0,260.0,6657.0,945.0,0.0
72165.0,56.0,0.0,0.0,22.0,7182.0,8.0,3.0,0.0,9444.0,8701.0,975.0,0.0
2005.0,45.0,0.0,1.0,67.0,48091.0,9.0,1.0,1.0,8149.0,7896.0,600.0,5.0
18240.0,36.0,0.0,0.0,98.0,61330.0,4.0,9.0,1.0,7451.0,832.0,311.0,1.0
16006.0,69.0,1.0,0.0,44.0,84552.0,5.0,6.0,1.0,3094.0,8477.0,242.0,0.0
22333.0,6.0,1.0,1.0,34.0,62849.0,3.0,4.0,0.0,3017.0,9775.0,868.0,8.0
89742.0,27.0,0.0,0.0,29.0,18849.0,3.0,2.0,1.0,6349.0,8567.0,640.0,4.0
10966.0,47.0,0.0,1.0,10.0,12718.0,5.0,5.0,1.0,7420.0,3032.0,439.0,2.0
47148.0,37.0,0.0,1.0,78.0,27736.0,7.0,6.0,1.0,2426.0,1132.0,662.0,1.0
93622.0,85.0,0.0,0.0,13.0,95229.0,9.0,6.0,1.0,6525.0,5933.0,111.0,6.0
44854.0,18.0,1.0,0.0,79.0,88270.0,2.0,7.0,1.0,5217.0,4224.0,385.0,2.0
92684.0,4.0,1.0,1.0,64.0,23468.0,8.0,5.0,1.0,5647.0,9585.0,419.0,9.0
38964.0,47.0,0.0,1.0,56.0,14596.0,8.0,5.0,1.0,2594.0,7971.0,494.0,4.0
90703.0,61.0,0.0,1.0,15.0,57243.0,9.0,5.0,0.0,96.0,2565.0,192.0,7.0
81247.0,42.0,0.0,1.0,14.0,71916.0,5.0,10.0,1.0,3176.0,767.0,377.0,2.0
42655.0,30.0,0.0,0.0,93.0,80910.0,5.0,8.0,1.0,7108.0,9700.0,198.0,5.0
19602.0,44.0,1.0,0.0,89.0,4151.0,4.0,4.0,0.0,7095.0,4856.0,509.0,0.0
54706.0,87.0,1.0,0.0,18.0,48172.0,10.0,7.0,0.0,7260.0,4042.0,585.0,5.0
74133.0,92.0,1.0,0.0,92.0,89313.0,1.0,7.0,0.0,7539.0,1538.0,250.0,6.0
32165.0,44.0,0.0,0.0,80.0,63904.0,9.0,9.0,0.0,9861.0,8249.0,592.0,1.0
15262.0,49.0,0.0,1.0,72.0,20893.0,2.0,7.0,1.0,6000.0,293.0,884.0,1.0
34819.0,71.0,0.0,1.0,85.0,95913.0,1.0,8.0,1.0,134.0,6133.0,773.0,4.0
93896.0,35.0,1.0,1.0,80.0,66057.0,5.0,3.0,1.0,6885.0,7016.0,301.0,9.0
62414.0,19.0,0.0,0.0,77.0,88604.0,8.0,4.0,1.0,1717.0,3023.0,492.0,6.0
70873.0,10.0,0.0,0.0,38.0,4459.0,5.0,5.0,1.0,5238.0,5274.0,560.0,5.0
371.0,29.0,1.0,0.0,96.0,34470.0,9.0,2.0,0.0,2383.0,6053.0,642.0,8.0
16326.0,61.0,0.0,1.0,23.0,80205.0,10.0,1.0,1.0,7780.0,473.0,320.0,8.0
33628.0,100.0,0.0,0.0,43.0,17190.0,10.0,9.0,1.0,9961.0,9248.0,166.0,10.0
41845.0,32.0,1.0,0.0,61.0,73745.0,2.0,6.0,0.0,5440.0,2716.0,407.0,1.0
26814.0,16.0,1.0,1.0,69.0,78405.0,7.0,6.0,1.0,8582.0,1132.0,969.0,9.0
68974.0,59.0,0.0,1.0,52.0,42575.0,7.0,8.0,0.0,9349.0,5402.0,765.0,1.0
16873.0,88.0,1.0,0.0,61.0,23484.0,4.0,7.0,0.0,1738.0,6185.0,792.0,7.0
38513.0,7.0,1.0,0.0,8.0,96891.0,6.0,3.0,0.0,4811.0,3568.0,399.0,2.0
82959.0,13.0,0.0,0.0,20.0,59334.0,9.0,1.0,0.0,7319.0,1800.0,348.0,8.0
14029.0,72.0,1.0,0.0,12.0,86359.0,3.0,5.0,0.0,7523.0,6660.0,110.0,9.0
97985.0,66.0,0.0,1.0,49.0,32487.0,1.0,3.0,0.0,2461.0,2372.0,584.0,7.0
4332.0,31.0,1.0,1.0,23.0,80285.0,10.0,7.0,0.0,9996.0,1246.0,965.0,6.0
74436.0,29.0,1.0,0.0,37.0,17213.0,1.0,1.0,0.0,9611.0,3817.0,249.0,7.0
79572.0,45.0,0.0,0.0,7.0,32878.0,3.0,1.0,0.0,229.0,8987.0,135.0,4.0
7038.0,24.0,1.0,1.0,41.0,98533.0,2.0,1.0,0.0,2452.0,3280.0,877.0,2.0
58869.0,32.0,1.0,1.0,59.0,72621.0,7.0,10.0,0.0,7058.0,273.0,850.0,1.0
15967.0,75.0,1.0,0.0,89.0,94596.0,9.0,9.0,1.0,7274.0,2052.0,863.0,1.0
28792.0,30.0,0.0,1.0,83.0,10456.0,5.0,2.0,0.0,8758.0,7408.0,206.0,8.0
74037.0,27.0,1.0,0.0,94.0,97998.0,2.0,3.0,1.0,4204.0,2257.0,916.0,7.0
49104.0,3.0,0.0,0.0,39.0,9585.0,5.0,5.0,0.0,1091.0,9708.0,166.0,6.0
10250.0,7.0,0.0,0.0,1.0,98896.0,7.0,8.0,1.0,9105.0,6518.0,259.0,0.0
89708.0,27.0,1.0,0.0,72.0,64301.0,3.0,10.0,1.0,2592.0,6674.0,456.0,8.0
74885.0,84.0,1.0,1.0,48.0,83527.0,7.0,1.0,0.0,8924.0,3352.0,918.0,1.0
52887.0,86.0,0.0,1.0,30.0,7597.0,2.0,6.0,1.0,840.0,5208.0,668.0,4.0
17615.0,13.0,0.0,1.0,88.0,34394.0,8.0,6.0,0.0,7569.0,584.0,687.0,5.0
10588.0,61.0,0.0,1.0,78.0,7897.0,8.0,1.0,1.0,2711.0,4822.0,200.0,6.0
72085.0,57.0,1.0,0.0,30.0,40408.0,10.0,6.0,0.0,7492.0,7385.0,984.0,8.0
48092.0,61.0,1.0,1.0,54.0,58882.0,2.0,7.0,1.0,2646.0,2546.0,464.0,3.0
44815.0,79.0,1.0,1.0,29.0,52384.0,2.0,5.0,1.0,7217.0,6638.0,594.0,3.0
94702.0,96.0,1.0,1.0,57.0,23632.0,4.0,5.0,1.0,1510.0,3095.0,787.0,1.0
19575.0,100.0,1.0,1.0,67.0,33043.0,5.0,9.0,1.0,7143.0,4396.0,662.0,7.0
78934.0,44.0,0.0,0.0,22.0,57594.0,4.0,3.0,0.0,6556.0,7690.0,870.0,3.0
99108.0,20.0,0.0,0.0,63.0,45112.0,9.0,1.0,0.0,9253.0,7025.0,786.0,0.0
38522.0,4.0,1.0,0.0,63.0,27106.0,10.0,2.0,0.0,6735.0,1244.0,783.0,6.0
